name,ontologyTermURI,latitude,longitude,city,country,organisationType,codesystem,code
Rosenpark Klinik,https://ror.org/04kn1yz10,49.8721998,8.6489945,Darmstadt,Germany,Healthcare,ROR,04kn1yz10
Rostock University of Music and Theatre,https://ror.org/031yv7164,54.091482,12.144539,Rostock,Germany,Education,ROR,031yv7164
Rostocker Zentrum zur Erforschung des Demografischen Wandels,https://ror.org/0098syn68,54.09395,12.11087,Rostock,Germany,Facility,ROR,0098syn68
Rottenburg University of Applied Forest Sciences,https://ror.org/02pnhcc10,48.458915,8.943711,Rottenburg,Germany,Education,ROR,02pnhcc10
Ruhr University Bochum,https://ror.org/04tsk2644,51.445853,7.261598,Bochum,Germany,Education,ROR,04tsk2644
Ruhrlandklinik,https://ror.org/006c8a128,51.362912,6.989167,Essen,Germany,Healthcare,ROR,006c8a128
Rückenzentrum am Michel,https://ror.org/053k58g56,53.54919,9.9806799,Hamburg,Germany,Healthcare,ROR,053k58g56
SAPHIR Radiochirurgie,https://ror.org/053zny898,50.090075,8.650123,Frankfurt am Main,Germany,Healthcare,ROR,053zny898
SB Science Management,https://ror.org/03w8kgm26,52.459926,13.320058,Berlin,Germany,Education,ROR,03w8kgm26
SLK-Kliniken Heilbronn,https://ror.org/05btveq09,49.15694,9.185616,Heilbronn,Germany,Healthcare,ROR,05btveq09
SPZ Frankfurt Mitte,https://ror.org/02ht65c11,50.11459,8.6980734,Frankfurt am Main,Germany,Healthcare,ROR,02ht65c11
SRH Berlin School of Design and Communication,https://ror.org/03037cz33,52.52437,13.41053,Berlin,Germany,Education,ROR,03037cz33
SRH Fernhochschule Riedlingen,https://ror.org/05ygfpx91,48.152802,9.474029,Riedlingen,Germany,Education,ROR,05ygfpx91
SRH Hochschule Heidelberg,https://ror.org/00g07sz63,49.413949,8.650993,Heidelberg,Germany,Education,ROR,00g07sz63
SRH Hochschule der Populären Künste,https://ror.org/02kraxp86,52.491365,13.360147,Berlin,Germany,Education,ROR,02kraxp86
SRH Hochschule für Gesundheit Gera,https://ror.org/026kenw55,50.880611,12.07215,Gera,Germany,Education,ROR,026kenw55
SRH Hochschule für Logistik und Wirtschaft,https://ror.org/01k6xby62,51.678757,7.81092,Hamm,Germany,Education,ROR,01k6xby62
SRH Hochschule für Wirtschaft und Medien Calw,https://ror.org/0572yc306,48.714289,8.739571,Calw,Germany,Education,ROR,0572yc306
SRH Klinikum Karlsbad-Langensteinbach,https://ror.org/00pz6pe93,48.7606,8.23975,Baden-Baden,Germany,Healthcare,ROR,00pz6pe93
SRH University Berlin,https://ror.org/01prjcc04,52.513946,13.322052,Berlin,Germany,Education,ROR,01prjcc04
SRH Wald-Klinikum Gera,https://ror.org/00q236z92,50.86834,12.051009,Gera,Germany,Healthcare,ROR,00q236z92
Saarland University,https://ror.org/01jdpyv68,49.255556,7.041667,Saarbrücken,Germany,Education,ROR,01jdpyv68
Salomon Ludwig Steinheim-Institut,https://ror.org/01btqj997,51.456223,7.016208,Essen,Germany,Education,ROR,01btqj997
Salus-Fachklinikum Uchtspringe Klinik für Allgemeine Psychiatrie und Psychotherapie,https://ror.org/05yj9kv10,52.539028,11.596471,Stendal,Germany,Healthcare,ROR,05yj9kv10
Sana Kliniken Duisburg,https://ror.org/008htsm20,51.466897,6.751314,Duisburg,Germany,Healthcare,ROR,008htsm20
Sana Kliniken Leipziger Land,https://ror.org/049g3g548,51.13425,12.50554,Borna,Germany,Healthcare,ROR,049g3g548
Sana Klinikum,https://ror.org/01b4gqk18,48.22794,11.668716,Ismaning,Germany,Healthcare,ROR,01b4gqk18
Sana Klinikum Lichtenberg,https://ror.org/0071tdq26,52.514205,13.495181,Berlin,Germany,Healthcare,ROR,0071tdq26
Sana Klinikum Offenbach,https://ror.org/04k4vsv28,50.094904,8.757334,Offenbach,Germany,Healthcare,ROR,04k4vsv28
Sankt Georgen Graduate School of Philosophy and Theology,https://ror.org/01x84xc38,50.098867,8.713124,Frankfurt am Main,Germany,Education,ROR,01x84xc38
Sankt Gertrauden Krankenhaus,https://ror.org/01p0ze617,52.481545,13.317181,Berlin,Germany,Healthcare,ROR,01p0ze617
Sankt-Antonius-Hospital Eschweiler,https://ror.org/02e5r8n65,50.818101,6.263994,Eschweiler,Germany,Healthcare,ROR,02e5r8n65
Saxon Academy of Sciences in Leipzig,https://ror.org/03zxjdk07,51.33962,12.37129,Leipzig,Germany,Facility,ROR,03zxjdk07
Saxon Institute for Applied Biotechnology,https://ror.org/04904ph59,51.354231,12.432619,Leipzig,Germany,Facility,ROR,04904ph59
Saxon Police Force,https://ror.org/01qjbb734,51.354551,14.964398,Rothenburg,Germany,Education,ROR,01qjbb734
Schiller International University,https://ror.org/00apjgf04,49.401265,8.671859,Heidelberg,Germany,Education,ROR,00apjgf04
Schloss Dagstuhl – Leibniz Center for Informatics,https://ror.org/00k4h2615,49.530636,6.898716,Wadern,Germany,Facility,ROR,00k4h2615
Schlosspark-Klinik,https://ror.org/03kbxr932,52.522675,13.289412,Berlin,Germany,Healthcare,ROR,03kbxr932
Schmerzklinik Kiel,https://ror.org/04tcsrf14,54.329143,10.183028,Kiel,Germany,Healthcare,ROR,04tcsrf14
Schmerzmedizin Berlin,https://ror.org/0031sqt67,52.53346,13.41202,Berlin,Germany,Healthcare,ROR,0031sqt67
Schnörringen Telescope Science Institute,https://ror.org/02zp2wx66,50.880769,7.623228,Waldbröl,Germany,Facility,ROR,02zp2wx66
Schweißtechnische Lehr- und Versuchsanstalt,https://ror.org/033wye414,51.526153,11.952387,Halle,Germany,Facility,ROR,033wye414
Schweißtechnische Lehr- und Versuchsanstalt Nord,https://ror.org/01kxwcg54,53.458253,9.995091,Hamburg,Germany,Education,ROR,01kxwcg54
Schön Klinik Hamburg Eilbek,https://ror.org/00pz61m54,53.578504,10.052128,Hamburg,Germany,Healthcare,ROR,00pz61m54
Schön Klinik München Harlaching,https://ror.org/009xejr53,48.105282,11.567283,Munich,Germany,Healthcare,ROR,009xejr53
Schön Klinik München Schwabing,https://ror.org/03h8wam21,48.180944,11.585664,Munich,Germany,Healthcare,ROR,03h8wam21
Schön Klinik Neustadt,https://ror.org/02devh349,54.090893,10.829149,Neustadt,Germany,Healthcare,ROR,02devh349
Schön Klinik Nürnberg Fürth,https://ror.org/04nqf3887,49.449799,10.997832,Fürth,Germany,Healthcare,ROR,04nqf3887
Schön Klinik Roseneck,https://ror.org/007ztdc30,47.846014,12.089889,Prien am Chiemsee,Germany,Healthcare,ROR,007ztdc30
Schön Klinik Vogtareuth,https://ror.org/005y23t65,47.9479385,12.1873667,Vogtareuth,Germany,Healthcare,ROR,005y23t65
Schüchtermann-Klinik,https://ror.org/01s3wfa18,52.111436,8.16266,Osnabrück,Germany,Healthcare,ROR,01s3wfa18
Segeberger Kliniken,https://ror.org/04n0rde95,53.94184,10.30729,Bad Segeberg,Germany,Healthcare,ROR,04n0rde95
Senckenberg Biodiversity and Climate Research Centre,https://ror.org/01amp2a31,50.11552,8.68417,Frankfurt am Main,Germany,Facility,ROR,01amp2a31
Senckenberg Centre for Human Evolution and Palaeoenvironment,https://ror.org/005pfhc08,48.5260445,9.0576328,Tübingen,Germany,Facility,ROR,005pfhc08
Senckenberg German Entomological Institute,https://ror.org/04zdqq152,52.516465,14.11213,Müncheberg,Germany,Facility,ROR,04zdqq152
Senckenberg am Meer,https://ror.org/03sd3yf61,53.509401,8.121271,Wilhelmshaven,Germany,Facility,ROR,03sd3yf61
Siloah St. Trudpert Klinikum,https://ror.org/0526xz308,48.897031,8.67282,Pforzheim,Germany,Healthcare,ROR,0526xz308
SmartCity.institute,https://ror.org/048xw7q50,48.8960226,9.1832252,Stuttgart,Germany,Facility,ROR,048xw7q50
Social Neuroscience Lab,https://ror.org/02e4p6m45,52.528841,13.381516,Berlin,Germany,Facility,ROR,02e4p6m45
Society for Clinical Research,https://ror.org/02302gs61,52.506661,13.329369,Berlin,Germany,Facility,ROR,02302gs61
Sonneberg Observatory,https://ror.org/03s6brr03,50.376997,11.190007,Sonneberg,Germany,Facility,ROR,03s6brr03
Sophien-und Hufeland Klinikum,https://ror.org/0360rgf68,50.961541,11.322709,Weimar,Germany,Healthcare,ROR,0360rgf68
Sozialstiftung Bamberg,https://ror.org/04pa5pz64,49.892692,10.874413,Bamberg,Germany,Healthcare,ROR,04pa5pz64
Soziologisches Forschungsinstitut Göttingen,https://ror.org/040pxfk62,51.51297,9.95353,Göttingen,Germany,Facility,ROR,040pxfk62
Space Telescope European Coordinating Facility,https://ror.org/02wdrwh83,48.260279,11.670872,Garching bei München,Germany,Facility,ROR,02wdrwh83
Spiekermann and Wegener,https://ror.org/01d20y590,51.505877,7.451464,Dortmund,Germany,Facility,ROR,01d20y590
St. Anna Hospital,https://ror.org/04xcr2824,51.537704,7.158966,Herne,Germany,Healthcare,ROR,04xcr2824
St. Bernward Krankenhaus,https://ror.org/01t4pxk43,52.147184,9.948622,Hildesheim,Germany,Healthcare,ROR,01t4pxk43
St. Bonifatius Hospital,https://ror.org/05p1sde72,52.525015,7.315102,Lingen,Germany,Healthcare,ROR,05p1sde72
St. Elisabeth-Hospital Bochum,https://ror.org/01mxnn839,51.4826249,7.2213825,Bochum,Germany,Healthcare,ROR,01mxnn839
St. Elisabeth-Krankenhaus Leipzig,https://ror.org/00esbf302,51.303074,12.379231,Leipzig,Germany,Healthcare,ROR,00esbf302
St. Elisabethen-Krankenhaus Frankfurt,https://ror.org/038esqp30,50.126725,8.638087,Frankfurt am Main,Germany,Healthcare,ROR,038esqp30
St. Franziskus Hospital,https://ror.org/051nxfa23,51.961556,7.648762,Münster,Germany,Healthcare,ROR,051nxfa23
St. Hedwig-Krankenhaus,https://ror.org/02j45y774,52.5258537,13.397131,Berlin,Germany,Healthcare,ROR,02j45y774
St. Josef Krankenhaus,https://ror.org/02s7xpw31,51.199091,7.021379,Haan,Germany,Healthcare,ROR,02s7xpw31
St. Josef-Hospital,https://ror.org/046vare28,51.493611,7.228889,Bochum,Germany,Healthcare,ROR,046vare28
St. Josefs Hospital,https://ror.org/019jjbt65,50.076975,8.254694,Wiesbaden,Germany,Healthcare,ROR,019jjbt65
St. Josefs-Hospital Cloppenburg,https://ror.org/01arv1h94,52.847575,8.041214,Cloppenburg,Germany,Healthcare,ROR,01arv1h94
St. Josefskrankenhaus Freiburg,https://ror.org/05scpew87,48.001474,7.852011,Freiburg,Germany,Healthcare,ROR,05scpew87
St. Joseph-Krankenhaus,https://ror.org/04jhrwr82,52.551633,13.466619,Berlin,Germany,Healthcare,ROR,04jhrwr82
St. Maria-Hilf-Krankenhaus,https://ror.org/04rwyp244,51.52024,7.272949,Bochum,Germany,Healthcare,ROR,04rwyp244
St. Marien Hospital,https://ror.org/01p51xv55,50.823001,6.467076,Düren,Germany,Healthcare,ROR,01p51xv55
St. Marien- und St. Annastiftskrankenhaus,https://ror.org/00nkf9b38,49.457944,8.408047,Ludwigshafen am Rhein,Germany,Healthcare,ROR,00nkf9b38
St. Mauritius Therapieklinik,https://ror.org/00reds669,51.279024,6.6276,Meerbusch,Germany,Healthcare,ROR,00reds669
St. Remigius Krankenhaus Opladen,https://ror.org/0551mkt91,51.068103,7.00499,Leverkusen,Germany,Healthcare,ROR,0551mkt91
St. Vincentius-Kliniken,https://ror.org/021wky884,48.99933,8.389239,Karlsruhe,Germany,Healthcare,ROR,021wky884
St. Vincenz-Krankenhaus Limburg,https://ror.org/03rfk3a08,50.388097,8.05153,Limburg an der Lahn,Germany,Healthcare,ROR,03rfk3a08
St. Vinzenz Kliniken Pfronten im Allgäu,https://ror.org/02paqmq68,47.585678,10.557304,Pfronten,Germany,Healthcare,ROR,02paqmq68
St.-Johannes-Hospital Dortmund,https://ror.org/04tf09b52,51.511486,7.45764,Dortmund,Germany,Healthcare,ROR,04tf09b52
Staatliche Akademie der Bildenden Künste Stuttgart,https://ror.org/00zayq578,48.800385,9.174689,Stuttgart,Germany,Education,ROR,00zayq578
Staatliche Hochschule für Musik und Darstellende Kunst Stuttgart,https://ror.org/057qv9h29,48.78232,9.17702,Stuttgart,Germany,Education,ROR,057qv9h29
Staatliche Lehr- und Versuchsanstalt für Gartenbau,https://ror.org/03jyr3j92,49.405733,8.651588,Heidelberg,Germany,Education,ROR,03jyr3j92
Staatliches Institut für Musikforschung,https://ror.org/01aaztb91,52.52437,13.41053,Berlin,Germany,Facility,ROR,01aaztb91
Staatliches Weinbauinstitut Freiburg,https://ror.org/04s3f1024,47.979277,7.832089,Freiburg,Germany,Facility,ROR,04s3f1024
Staatsinstitut für Schulqualität und Bildungsforschung,https://ror.org/00ptgb077,48.155447,11.557912,Munich,Germany,Education,ROR,00ptgb077
Stadtkrankenhaus Schwabach,https://ror.org/02q4zyb28,49.332615,11.012272,Schwabach,Germany,Healthcare,ROR,02q4zyb28
Starnberg Hospital,https://ror.org/019ca7044,48.006743,11.335377,Starnberg,Germany,Healthcare,ROR,019ca7044
State Education and Research Institute for Viticulture and Pomology Weinsberg,https://ror.org/001qnfn06,49.151007,9.289352,Weinsberg,Germany,Facility,ROR,001qnfn06
Steinbeis Forschungszentrum Technologie-Management Nordost,https://ror.org/04jma3v53,54.088618,12.145198,Rostock,Germany,Facility,ROR,04jma3v53
Steinbeis University Berlin,https://ror.org/03efsge90,52.509435,13.473868,Berlin,Germany,Education,ROR,03efsge90
Stiftung Umweltenergierecht,https://ror.org/02xr5pg48,49.798061,9.941418,Wurzburg,Germany,Facility,ROR,02xr5pg48
"Stiftung Wissenschaft und Politik, German Institute for International and Security Affairs",https://ror.org/05frkc804,52.52437,13.41053,Berlin,Germany,Facility,ROR,05frkc804
Stuttgart Media University,https://ror.org/022r03w28,48.7415,9.1014,Stuttgart,Germany,Education,ROR,022r03w28
Stuttgart Observatory,https://ror.org/00vxe3x87,48.875,9.59667,Stuttgart,Germany,Facility,ROR,00vxe3x87
Stuttgart University of Applied Sciences,https://ror.org/039gdg280,48.78,9.173,Stuttgart,Germany,Education,ROR,039gdg280
Städelschule,https://ror.org/05b2tmp48,50.11552,8.68417,Frankfurt am Main,Germany,Education,ROR,05b2tmp48
Städtische Kliniken Mönchengladbach,https://ror.org/041y07v98,51.18539,6.44172,Mönchengladbach,Germany,Healthcare,ROR,041y07v98
Städtisches Klinikum Dessau,https://ror.org/00gj8pr18,51.81578,12.197049,Dessau,Germany,Healthcare,ROR,00gj8pr18
Städtisches Klinikum Dresden,https://ror.org/007gt1a87,51.06103,13.717096,Dresden,Germany,Healthcare,ROR,007gt1a87
Städtisches Klinikum Karlsruhe,https://ror.org/00agtat91,49.016183,8.374403,Karlsruhe,Germany,Healthcare,ROR,00agtat91
Städtisches Klinikum Solingen,https://ror.org/01s3w8y48,51.18507,7.069573,Solingen,Germany,Healthcare,ROR,01s3w8y48
Sylvia Lawry Centre for Multiple Sclerosis Research,https://ror.org/03e4qp353,48.136892,11.625239,Munich,Germany,Facility,ROR,03e4qp353
Sächsisches Institut für die Druckindustrie,https://ror.org/04zp2d344,51.363924,12.464906,Leipzig,Germany,Facility,ROR,04zp2d344
Sächsisches Krankenhaus Rodewisch,https://ror.org/044s59k57,50.532074,12.400262,Rodewisch,Germany,Healthcare,ROR,044s59k57
Südharz Klinikum,https://ror.org/03sz41d72,51.515703,10.794333,Nordhausen,Germany,Healthcare,ROR,03sz41d72
TCM-Klinik Bad Kötzting,https://ror.org/05ce10k61,49.174126,12.856154,Arnbruck,Germany,Healthcare,ROR,05ce10k61
TH Bingen University of Applied Sciences,https://ror.org/01pxkj057,49.952224,7.925344,Bingen am Rhein,Germany,Education,ROR,01pxkj057
TH Köln - University of Applied Sciences,https://ror.org/014nnvj65,50.9347,6.98778,Cologne,Germany,Education,ROR,014nnvj65
TU Dortmund University,https://ror.org/01k97gp34,51.51494,7.466,Dortmund,Germany,Education,ROR,01k97gp34
TU Dresden,https://ror.org/042aqky30,51.05089,13.73832,Dresden,Germany,Education,ROR,042aqky30
TUMAINI-Institut für Präventionsmanagement,https://ror.org/026zv7h71,51.01783,13.755681,Dresden,Germany,Healthcare,ROR,026zv7h71
Technical University of Applied Sciences Wildau,https://ror.org/00k62pe27,52.32162,13.631899,Wildau,Germany,Education,ROR,00k62pe27
Technical University of Applied Sciences Würzburg-Schweinfurt,https://ror.org/01k5h5v15,49.79391,9.95121,Würzburg,Germany,Education,ROR,01k5h5v15
Technical University of Berlin,https://ror.org/03v4gjf40,52.52437,13.41053,Berlin,Germany,Education,ROR,03v4gjf40
Technical University of Darmstadt,https://ror.org/05n911h24,49.87167,8.65027,Darmstadt,Germany,Education,ROR,05n911h24
Technical University of Munich,https://ror.org/02kkvpp62,48.13743,11.57549,Munich,Germany,Education,ROR,02kkvpp62
Technische Hochschule Georg Agricola,https://ror.org/033jd5r25,51.487843,7.213419,Bochum,Germany,Education,ROR,033jd5r25
Technische Universität Braunschweig,https://ror.org/010nsgg66,52.26594,10.52673,Braunschweig,Germany,Education,ROR,010nsgg66
Technische Universität Ilmenau,https://ror.org/01weqhp73,50.68322,10.91858,Ilmenau,Germany,Education,ROR,01weqhp73
Technologie- und Förderzentrum,https://ror.org/00ygfxx68,48.885129,12.583651,Straubing,Germany,Facility,ROR,00ygfxx68
Technologiezentrum Halbleitermaterialien,https://ror.org/01d2xqw69,50.904892,13.355618,Freiberg,Germany,Facility,ROR,01d2xqw69
Technology Transfer Center Bremerhaven,https://ror.org/04ky74j22,53.541487,8.577718,Bremerhaven,Germany,Facility,ROR,04ky74j22
Textilforschungsinstitut Thüringen-Vogtland,https://ror.org/003148c04,50.65643,12.182734,Greiz,Germany,Facility,ROR,003148c04
The Hydrogen and Fuel Cell Center,https://ror.org/03tx9kw79,51.430214,6.801659,Duisburg,Germany,Facility,ROR,03tx9kw79
Theologische Fakultät Fulda,https://ror.org/04eejsy70,50.55162,9.67518,Fulda,Germany,Education,ROR,04eejsy70
Theologische Fakultät Paderborn,https://ror.org/00e8f1a50,51.716108,8.755125,Paderborn,Germany,Education,ROR,00e8f1a50
Theologische Fakultät Trier,https://ror.org/056jxaa57,49.76917,6.675,Kreisfreie Stadt Trier,Germany,Education,ROR,056jxaa57
Theologische Hochschule Elstal,https://ror.org/02bwxev54,52.5406,12.9775,Wustermark,Germany,Education,ROR,02bwxev54
Theologische Hochschule Ewersbach,https://ror.org/05131dq54,50.83395,8.31156,Ewersbach,Germany,Education,ROR,05131dq54
Theologische Hochschule Reutlingen,https://ror.org/03xwwgw91,48.4913,9.20465,Reutlingen,Germany,Education,ROR,03xwwgw91
Therapeutische Drug Monitoring Kinder-und Jugendpsychiatrie,https://ror.org/01h44t071,48.412122,9.98501,Ulm,Germany,Healthcare,ROR,01h44t071
Therapiezentrum Burgau,https://ror.org/04tzr7454,48.435441,10.406469,Burgau,Germany,Healthcare,ROR,04tzr7454
Therapiezentrum Harburg,https://ror.org/001x5fb42,53.4618585,9.9820444,Hamburg,Germany,Healthcare,ROR,001x5fb42
Thuringian Institute of Textile and Plastics Research,https://ror.org/00ghc0f97,50.697477,11.329729,Rudolstadt,Germany,Facility,ROR,00ghc0f97
ThüringenForst,https://ror.org/01vpzfr92,50.943852,10.708729,Gotha,Germany,Facility,ROR,01vpzfr92
Tierärztliche Praxis für Neurologie,https://ror.org/00hpwje09,49.77931,10.06934,Dettelbach,Germany,Healthcare,ROR,00hpwje09
TransDeN Lab,https://ror.org/01dj9qb53,51.05089,13.73832,Dresden,Germany,Facility,ROR,01dj9qb53
Trier University of Applied Sciences,https://ror.org/02e3hdx05,49.768056,6.629444,Trier,Germany,Education,ROR,02e3hdx05
Trossingen University of Music,https://ror.org/02832sw36,48.075244,8.638178,Trossingen,Germany,Education,ROR,02832sw36
UNESCO-UNEVOC International Centre for Technical and Vocational Education and Training,https://ror.org/02rm8h934,50.718326,7.127824,Bonn,Germany,Education,ROR,02rm8h934
Ukrainian Free University,https://ror.org/02ywmkj38,48.163852,11.509347,Munich,Germany,Education,ROR,02ywmkj38
Unfallkrankenhaus Berlin,https://ror.org/011zjcv36,52.519382,13.566044,Berlin,Germany,Healthcare,ROR,011zjcv36
Universities of Giessen and Marburg Lung Center,https://ror.org/045f0ws19,50.572014,8.664937,Giessen,Germany,Education,ROR,045f0ws19
University Cancer Center Hamburg,https://ror.org/02b48z609,53.589293,9.975975,Hamburg,Germany,Healthcare,ROR,02b48z609
"University Children's Hospital Tübingen",https://ror.org/03esvmb28,48.529608,9.0381,Tübingen,Germany,Healthcare,ROR,03esvmb28
"University Clinic for Nephrology and Hypertension, Diabetology and Endocrinology",https://ror.org/0137q5a72,52.102636,11.615807,Magdeburg,Germany,Healthcare,ROR,0137q5a72
University Hospital Augsburg,https://ror.org/03b0k9c14,48.385833,10.8375,Augsburg,Germany,Healthcare,ROR,03b0k9c14
University Hospital Cologne,https://ror.org/05mxhda18,50.93333,6.95,Cologne,Germany,Healthcare,ROR,05mxhda18
