order,name,label,parent,codesystem,code,ontologyTermURI,definition
,HP_0003831,Typified by age-related disease onset,,HP,HP_0003831,http://purl.obolibrary.org/obo/HP_0003831,Description of conditions in which age of onset is typically later in life and in which penetrance is dependent on the age of the subject.
,HP_0003835,Shoulder subluxation,,HP,HP_0003835,http://purl.obolibrary.org/obo/HP_0003835,A partial dislocation of the shoulder joint.
,HP_0003834,Shoulder dislocation,,HP,HP_0003834,http://purl.obolibrary.org/obo/HP_0003834,A displacement or misalignment of the humerus with respect to the other bones of the should joint. Note that a subluxation is a partial dislocation.
,HP_0003839,Abnormal upper limb epiphysis morphology,,HP,HP_0003839,http://purl.obolibrary.org/obo/HP_0003839,
,HP_0003836,Stippled calcification of the shoulder,,HP,HP_0003836,http://purl.obolibrary.org/obo/HP_0003836,
,HP_0003837,Soft-tissue ossification around the shoulders,,HP,HP_0003837,http://purl.obolibrary.org/obo/HP_0003837,Formation of calcified tissue in the soft tissues surrounding the shoulder.
,HP_0034507,Gallbladder mass,,HP,HP_0034507,http://purl.obolibrary.org/obo/HP_0034507,An abnormal lesion or swelling seen on gallbladder imaging.
,HP_0034500,Glenoid fracture,,HP,HP_0034500,http://purl.obolibrary.org/obo/HP_0034500,"A fracture of the glenoid fossa, a relatively shallow dish is located on the lateral scapula and is the socket portion of the shoulder joint that meets to articulate the humeral head."
,HP_0034508,Fingerprint bodies,,HP,HP_0034508,http://purl.obolibrary.org/obo/HP_0034508,"Fingerprint bodies are inclusion bodies located at the periphery of the muscle fibers underneath the sarcolemma (subsarcolemmal), consisting of non-membrane-bound packed lamellae arranged in concentric patterns resembling fingerprints.|See Figure 2 of PMID:32008911."
,HP_0034509,Spheroid bodies,,HP,HP_0034509,http://purl.obolibrary.org/obo/HP_0034509,"An accumulation of myofilamentous material within individual muscle fibers, forming usually round but occasionally elongated bodies ranging from 2 to 15 pm in size. The so-called spheroid bodies stain green with the modified trichrome preparation and are mainly present in the periphery of type 1 muscle fibers, where they may occupy large sectors sharply demarcated from the remainder of the cross-sectioned muscle fiber.|See Figure 3 of PMID:571956."
,HP_0034505,Gallbladder wall thickening,,HP,HP_0034505,http://purl.obolibrary.org/obo/HP_0034505,Abnormal increased in the thickness of the wall of the gallbladder.|Gallbladder wall thickening is a common yet nonspecific finding that can occur in a wide range of gallbladder diseases and extracholecystic conditions.
,HP_0034501,Widened mediastinum,,HP,HP_0034501,http://purl.obolibrary.org/obo/HP_0034501,"Abnormal increase in the width of the mediastinum, often defined as being greater than 6 to 8 cm.|This feature can be ascertained by plain chest radiography. A wide mediastinum has many causes which include thoracic aortic aneurysm of the ascending and proximal descending aorta, aortic dissection of ascending and proximal descending aorta, unfolding of the aorta, traumatic aortic rupture, hilar lymphadenopathy, mediastinal masses, mediastinitis, cardiac tamponade, and fractured ribs or thoracic vertebrae."
,HP_0034502,Narrow mediastinum,,HP,HP_0034502,http://purl.obolibrary.org/obo/HP_0034502,Abnormal decrease in the width of the mediastinum.
,HP_0030561,Best corrected visual acuity 0.8 LogMAR,,HP,HP_0030561,http://purl.obolibrary.org/obo/HP_0030561,
,HP_0034506,Gallbladder enlargement,,HP,HP_0034506,http://purl.obolibrary.org/obo/HP_0034506,Abnormal increased in the thickness of the size of the gallbladder.
,HP_0034504,Septate gallbladder,,HP,HP_0034504,http://purl.obolibrary.org/obo/HP_0034504,Septate gallbladder is characterized by the presence of a septum that divides the gallbladder in two chambers. When the septum dividing the gallbladder lies longitudinally it is called bilobed gallbladder and when there is a transverse septum separating the fundus from the rest of the gallbladder it is called an hour-glass gallbladder.
,HP_0034503,Ovarian torsion,,HP,HP_0034503,http://purl.obolibrary.org/obo/HP_0034503,"Ovarian torsion is a twisting of the ligaments that support the adnexa, cutting off the blood flow to the ovary."
,HP_0002722,Recurrent abscess formation,,HP,HP_0002722,http://purl.obolibrary.org/obo/HP_0002722,"An increased susceptibility to abscess formation, as manifested by a medical history of recurrent abscesses."
,HP_0002721,Immunodeficiency,,HP,HP_0002721,http://purl.obolibrary.org/obo/HP_0002721,"Failure of the immune system to protect the body adequately from infection, due to the absence or insufficiency of some component process or substance."
,HP_0002729,Follicular hyperplasia,,HP,HP_0002729,http://purl.obolibrary.org/obo/HP_0002729,"Lymphadenopathy (enlargement of lymph nodes) owing to hyperplasia of follicular (germinal) centers.|Lymphadenopathy can be defined as enlargement of lymph nodes. It is just a sign accompanying a great variety of entities with multiple etiologies: acute vs. chronic, benign vs. malignant. One of the most commonly seen histological pictures is lymphadenopathy owing to hyperplasia of follicular (germinal centers) but this one is by far not the only one (See Gaddey HL et al. Unexplained Lymphadenopathy: Evaluation and Differential Diagnosis. Am Fam Physician. 2016 1;94:896-903 and Weiss LM. et al. Benign lymphadenopathies. Mod Pathol. 2013;26 Suppl 1:S88-96)."
,HP_0002723,Absence of bactericidal oxidative respiratory burst in phagocytes,,HP,HP_0002723,http://purl.obolibrary.org/obo/HP_0002723,"An absence of the phase of elevated metabolic activity, during which oxygen consumption increases, that occurs in neutrophils, monocytes, and macrophages shortly after phagocytosing material. An enhanced uptake of oxygen leads to the production, by an NADH dependent system, of hydrogen peroxide (H2O2), superoxide anions and hydroxyl radicals, which play a part in microbiocidal activity."
,HP_0002728,Chronic mucocutaneous candidiasis,,HP,HP_0002728,http://purl.obolibrary.org/obo/HP_0002728,"Recurrent or persistent superficial Candida infections of the skin, mucous membranes, and nails.|The most commonly involved Candida species is Candida albicans. Chronic mucocutaneous candidiasis (CMC) is usually confined to the cutaneous surface without systemic dissemination. CMC does not represent a specific disease, but rather a phenotypic feature of several immunologic, endocrinologic, and autoimmune disorders."
,HP_0002726,Recurrent Staphylococcus aureus infections,,HP,HP_0002726,http://purl.obolibrary.org/obo/HP_0002726,"Increased susceptibility to Staphylococcus aureus infections, as manifested by recurrent episodes of Staphylococcus aureus infection."
,HP_0002724,Recurrent Aspergillus infections,,HP,HP_0002724,http://purl.obolibrary.org/obo/HP_0002724,"An increased susceptibility to Aspergillus infections, as manifested by a history of recurrent episodes of Aspergillus infections."
,HP_0030568,Best corrected visual acuity 3.0 LogMAR,,HP,HP_0030568,http://purl.obolibrary.org/obo/HP_0030568,
,HP_0002725,Systemic lupus erythematosus,,HP,HP_0002725,http://purl.obolibrary.org/obo/HP_0002725,"A chronic, relapsing, inflammatory, and often febrile multisystemic disorder of connective tissue, characterized principally by involvement of the skin, joints, kidneys, and serosal membranes.|This is a bundled term that describes a disease rather than a phenotypic feature, but is left for convenience for annotations of lupus conceived of as a feature of another disease."
,HP_0002720,Decreased circulating IgA level,,HP,HP_0002720,http://purl.obolibrary.org/obo/HP_0002720,Decreased levels of immunoglobulin A (IgA).
,HP_0034050,Elevated urinary prostaglandin E2 metabolite level,,HP,HP_0034050,http://purl.obolibrary.org/obo/HP_0034050,"An increased amount of prostaglandin E2 metabolite (PGE-M) in the urine.|In vivo, PGE2 is rapidly converted to its 13,14-dihydro-15-keto metabolite, with more than 90% of circulating PGE2 cleared by a single passage through the lungs. This metabolite is chemically unstable and undergoes a variable amount of degradation to prostaglandin A (PGA) products. Thus, plasma and urine samples from patients actually contain very little intact PGE2, and the PGE2 metabolites (PGEM) can be measured to provide a more reliable estimate of actual PGE2 production."
,HP_0034056,Increased fecal calprotectin level,,HP,HP_0034056,http://purl.obolibrary.org/obo/HP_0034056,An increased amount of calprotectin in the feces.|Calprotectin is a calcium- and zinc-binding protein of the S-100 protein family which is mainly found within neutrophils and throughout the human body. The presence of calprotectin in faeces is a consequence of neutrophil migration into the gastrointestinal tissue due to an inflammatory process. Faecal calprotectin concentrations demonstrate good correlation with intestinal inflammation and faecal calprotectin is used as a biomarker in gastrointestinal disorders.
,HP_0034058,Abnormal fetal morphology,,HP,HP_0034058,http://purl.obolibrary.org/obo/HP_0034058,Any structural anomaly of the fetus.
,HP_0034052,Impaired toe-walking ability,,HP,HP_0034052,http://purl.obolibrary.org/obo/HP_0034052,Difficulty or reduced ability to walk on toes. Toe-walking can be tested as a part of the neurological examination. Foot plantar flexion weakness leads to difficulties in walking on toes.
,HP_0034053,Decreased acid ceramidase activity,,HP,HP_0034053,http://purl.obolibrary.org/obo/HP_0034053,Reduced activity of acid ceramidase (AC; alsoknown as N-acylsphingosine amidohydrolase; EC 3.5.1.23). The test is usually performed in cultured patient fibroblasts.
,HP_0034054,Probst bundles,,HP,HP_0034054,http://purl.obolibrary.org/obo/HP_0034054,"Probst bundles (also known as longitudinal callosal fascicles) are neuroanatomical homologues to the corpus callosum and can occur in association with callosal agenesis. Probst bundles are white matter fibers that normally cross the corpus callosum but (because of the agenesis of the corpus callosum) fail to cross the midline, such that when they reach the corticoseptal boundary, they turn and run parallel to the interhemispheric fissure within the septal leaves, indenting the medial walls of the lateral ventricles.|The formation of Probst bundles is the most common structural anomaly associated with callosal dysgenesis."
,HP_0034051,Hypoplastic anterior limbs of the internal capsule,,HP,HP_0034051,http://purl.obolibrary.org/obo/HP_0034051,Underdevelopment of the frontal part (anterior crus or anterior limb) of the internal capsule.
,HP_0034059,Abnormal fetal physiology,,HP,HP_0034059,http://purl.obolibrary.org/obo/HP_0034059,Any functional anomaly of the fetus.
,HP_0034057,Fetal anomaly,,HP,HP_0034057,http://purl.obolibrary.org/obo/HP_0034057,Structural or functional abnormalities of the fetus. Note that this section comprises terms that describe abnormalities that are specific to the fetus or differ from the corresponding general terms. A term from anywhere in the Human Phenotype Ontology can be applied to a fetus if appropriate.
,HP_0034055,Anti-side-chain cleavage enzyme antibody positivity,,HP,HP_0034055,http://purl.obolibrary.org/obo/HP_0034055,"The presence of autoantibodies (immunoglobulins) in the serum that react against cytochrome P450 cholesterol side-chain cleavage enzyme (P450scc), which is encoded by CYP11A1 cytochrome P450 family 11 subfamily A member 1 (Gene ID:1583)."
,HP_0001651,Dextrocardia,,HP,HP_0001651,http://purl.obolibrary.org/obo/HP_0001651,"The heart is located in the right hand sided hemithorax. That is, there is a left-right reversal (or ""mirror reflection"") of the anatomical location of the heart in which the heart is locate on the right side instead of the left."
,HP_0001653,Mitral regurgitation,,HP,HP_0001653,http://purl.obolibrary.org/obo/HP_0001653,An abnormality of the mitral valve characterized by insufficiency or incompetence of the mitral valve resulting in retrograde leaking of blood through the mitral valve upon ventricular contraction.
,HP_0001657,Prolonged QT interval,,HP,HP_0001657,http://purl.obolibrary.org/obo/HP_0001657,Increased time between the start of the Q wave and the end of the T wave as measured by the electrocardiogram (EKG).|The QT interval represents electrical depolarization and repolarization of the left and right ventricles.
,HP_0001654,Abnormal heart valve morphology,,HP,HP_0001654,http://purl.obolibrary.org/obo/HP_0001654,Any structural abnormality of a cardiac valve.
,HP_0001650,Aortic valve stenosis,,HP,HP_0001650,http://purl.obolibrary.org/obo/HP_0001650,The presence of a stenosis (narrowing) of the aortic valve.|Aortic stenosis can lead to a pressure gradient between the left ventricle and the aorta and may result in left ventricular hypertrophy and decreased left ventricular compliance.
,HP_0001658,Myocardial infarction,,HP,HP_0001658,http://purl.obolibrary.org/obo/HP_0001658,"Necrosis of the myocardium caused by an obstruction of the blood supply to the heart and often associated with chest pain, shortness of breath, palpitations, and anxiety as well as characteristic EKG findings and elevation of serum markers including creatine kinase-MB fraction and troponin."
,HP_0001655,Patent foramen ovale,,HP,HP_0001655,http://purl.obolibrary.org/obo/HP_0001655,"Failure of the foramen ovale to seal postnatally, leaving a potential conduit between the left and right cardiac atria.|The foramen ovale is located in the atrial septum and is essential for proper fetal circulation. With separation from the placenta and with the first few breaths, the left atrium fills with blood returning from the lungs and closes the foramen ovale. Subsequently, during the first years of life, the foramen ovale seals shut."
