name,definition,codesystem,code,ontologyTermURI
application/vnd.etsi.iptvueprofile+xml,application/vnd.etsi.iptvueprofile+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.iptvueprofile+xml
application/vnd.etsi.mcid+xml,application/vnd.etsi.mcid+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.mcid+xml
application/vnd.etsi.mheg5,application/vnd.etsi.mheg5,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.mheg5
application/vnd.etsi.overload-control-policy-dataset+xml,application/vnd.etsi.overload-control-policy-dataset+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.overload-control-policy-dataset+xml
application/vnd.etsi.pstn+xml,application/vnd.etsi.pstn+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.pstn+xml
application/vnd.etsi.sci+xml,application/vnd.etsi.sci+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.sci+xml
application/vnd.etsi.simservs+xml,application/vnd.etsi.simservs+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.simservs+xml
application/vnd.etsi.timestamp-token,application/vnd.etsi.timestamp-token,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.timestamp-token
application/vnd.etsi.tsl+xml,application/vnd.etsi.tsl+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.tsl+xml
application/vnd.etsi.tsl.der,application/vnd.etsi.tsl.der,IANA,,https://www.iana.org/assignments/media-types/application/vnd.etsi.tsl.der
application/vnd.eu.kasparian.car+json,application/vnd.eu.kasparian.car+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.eu.kasparian.car+json
application/vnd.eudora.data,application/vnd.eudora.data,IANA,,https://www.iana.org/assignments/media-types/application/vnd.eudora.data
application/vnd.evolv.ecig.profile,application/vnd.evolv.ecig.profile,IANA,,https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.profile
application/vnd.evolv.ecig.settings,application/vnd.evolv.ecig.settings,IANA,,https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.settings
application/vnd.evolv.ecig.theme,application/vnd.evolv.ecig.theme,IANA,,https://www.iana.org/assignments/media-types/application/vnd.evolv.ecig.theme
application/vnd.exstream-empower+zip,application/vnd.exstream-empower+zip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.exstream-empower+zip
application/vnd.exstream-package,application/vnd.exstream-package,IANA,,https://www.iana.org/assignments/media-types/application/vnd.exstream-package
application/vnd.ezpix-album,application/vnd.ezpix-album,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ezpix-album
application/vnd.ezpix-package,application/vnd.ezpix-package,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ezpix-package
application/vnd.f-secure.mobile,application/vnd.f-secure.mobile,IANA,,https://www.iana.org/assignments/media-types/application/vnd.f-secure.mobile
application/vnd.familysearch.gedcom+zip,application/vnd.familysearch.gedcom+zip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.familysearch.gedcom+zip
application/vnd.fastcopy-disk-image,application/vnd.fastcopy-disk-image,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fastcopy-disk-image
application/vnd.fdsn.mseed,application/vnd.fdsn.mseed,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fdsn.mseed
application/vnd.fdsn.seed,application/vnd.fdsn.seed,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fdsn.seed
application/vnd.ffsns,application/vnd.ffsns,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ffsns
application/vnd.ficlab.flb+zip,application/vnd.ficlab.flb+zip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ficlab.flb+zip
application/vnd.filmit.zfc,application/vnd.filmit.zfc,IANA,,https://www.iana.org/assignments/media-types/application/vnd.filmit.zfc
application/vnd.fints,application/vnd.fints,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fints
application/vnd.firemonkeys.cloudcell,application/vnd.firemonkeys.cloudcell,IANA,,https://www.iana.org/assignments/media-types/application/vnd.firemonkeys.cloudcell
application/vnd.fluxtime.clip,application/vnd.fluxtime.clip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fluxtime.clip
application/vnd.font-fontforge-sfd,application/vnd.font-fontforge-sfd,IANA,,https://www.iana.org/assignments/media-types/application/vnd.font-fontforge-sfd
application/vnd.framemaker,application/vnd.framemaker,IANA,,https://www.iana.org/assignments/media-types/application/vnd.framemaker
application/vnd.freelog.comic,application/vnd.freelog.comic,IANA,,https://www.iana.org/assignments/media-types/application/vnd.freelog.comic
application/vnd.frogans.fnc,application/vnd.frogans.fnc,IANA,,https://www.iana.org/assignments/media-types/application/vnd.frogans.fnc
application/vnd.frogans.ltf,application/vnd.frogans.ltf,IANA,,https://www.iana.org/assignments/media-types/application/vnd.frogans.ltf
application/vnd.fsc.weblaunch,application/vnd.fsc.weblaunch,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fsc.weblaunch
application/vnd.fujifilm.fb.docuworks,application/vnd.fujifilm.fb.docuworks,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks
application/vnd.fujifilm.fb.docuworks.binder,application/vnd.fujifilm.fb.docuworks.binder,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks.binder
application/vnd.fujifilm.fb.docuworks.container,application/vnd.fujifilm.fb.docuworks.container,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.docuworks.container
application/vnd.fujifilm.fb.jfi+xml,application/vnd.fujifilm.fb.jfi+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujifilm.fb.jfi+xml
application/vnd.fujitsu.oasys,application/vnd.fujitsu.oasys,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys
application/vnd.fujitsu.oasys2,application/vnd.fujitsu.oasys2,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys2
application/vnd.fujitsu.oasys3,application/vnd.fujitsu.oasys3,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasys3
application/vnd.fujitsu.oasysgp,application/vnd.fujitsu.oasysgp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasysgp
application/vnd.fujitsu.oasysprs,application/vnd.fujitsu.oasysprs,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujitsu.oasysprs
application/vnd.fujixerox.ART-EX,application/vnd.fujixerox.ART-EX,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.ART-EX
application/vnd.fujixerox.ART4,application/vnd.fujixerox.ART4,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.ART4
application/vnd.fujixerox.HBPL,application/vnd.fujixerox.HBPL,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.HBPL
application/vnd.fujixerox.ddd,application/vnd.fujixerox.ddd,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.ddd
application/vnd.fujixerox.docuworks,application/vnd.fujixerox.docuworks,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.docuworks
application/vnd.fujixerox.docuworks.binder,application/vnd.fujixerox.docuworks.binder,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.docuworks.binder
application/vnd.fujixerox.docuworks.container,application/vnd.fujixerox.docuworks.container,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fujixerox.docuworks.container
application/vnd.fut-misnet,application/vnd.fut-misnet,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fut-misnet
application/vnd.futoin+cbor,application/vnd.futoin+cbor,IANA,,https://www.iana.org/assignments/media-types/application/vnd.futoin+cbor
application/vnd.futoin+json,application/vnd.futoin+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.futoin+json
application/vnd.fuzzysheet,application/vnd.fuzzysheet,IANA,,https://www.iana.org/assignments/media-types/application/vnd.fuzzysheet
application/vnd.ga4gh.passport+jwt,application/vnd.ga4gh.passport+jwt,IANA,,https://www.iana.org/assignments/media-types/application/vnd.ga4gh.passport+jwt
application/vnd.genomatix.tuxedo,application/vnd.genomatix.tuxedo,IANA,,https://www.iana.org/assignments/media-types/application/vnd.genomatix.tuxedo
application/vnd.genozip,application/vnd.genozip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.genozip
application/vnd.gentics.grd+json,application/vnd.gentics.grd+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentics.grd+json
application/vnd.gentoo.catmetadata+xml,application/vnd.gentoo.catmetadata+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.catmetadata+xml
application/vnd.gentoo.ebuild,application/vnd.gentoo.ebuild,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.ebuild
application/vnd.gentoo.eclass,application/vnd.gentoo.eclass,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.eclass
application/vnd.gentoo.gpkg,application/vnd.gentoo.gpkg,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.gpkg
application/vnd.gentoo.manifest,application/vnd.gentoo.manifest,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.manifest
application/vnd.gentoo.pkgmetadata+xml,application/vnd.gentoo.pkgmetadata+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.pkgmetadata+xml
application/vnd.gentoo.xpak,application/vnd.gentoo.xpak,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gentoo.xpak
application/vnd.geo+json,application/vnd.geo+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geo+json
application/vnd.geocube+xml,application/vnd.geocube+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geocube+xml
application/vnd.geogebra.file,application/vnd.geogebra.file,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geogebra.file
application/vnd.geogebra.slides,application/vnd.geogebra.slides,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geogebra.slides
application/vnd.geogebra.tool,application/vnd.geogebra.tool,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geogebra.tool
application/vnd.geometry-explorer,application/vnd.geometry-explorer,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geometry-explorer
application/vnd.geonext,application/vnd.geonext,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geonext
application/vnd.geoplan,application/vnd.geoplan,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geoplan
application/vnd.geospace,application/vnd.geospace,IANA,,https://www.iana.org/assignments/media-types/application/vnd.geospace
application/vnd.gerber,application/vnd.gerber,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gerber
application/vnd.globalplatform.card-content-mgt,application/vnd.globalplatform.card-content-mgt,IANA,,https://www.iana.org/assignments/media-types/application/vnd.globalplatform.card-content-mgt
application/vnd.globalplatform.card-content-mgt-response,application/vnd.globalplatform.card-content-mgt-response,IANA,,https://www.iana.org/assignments/media-types/application/vnd.globalplatform.card-content-mgt-response
application/vnd.gmx,application/vnd.gmx,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gmx
application/vnd.gnu.taler.exchange+json,application/vnd.gnu.taler.exchange+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gnu.taler.exchange+json
application/vnd.gnu.taler.merchant+json,application/vnd.gnu.taler.merchant+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gnu.taler.merchant+json
application/vnd.google-earth.kml+xml,application/vnd.google-earth.kml+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.google-earth.kml+xml
application/vnd.google-earth.kmz,application/vnd.google-earth.kmz,IANA,,https://www.iana.org/assignments/media-types/application/vnd.google-earth.kmz
application/vnd.gov.sk.e-form+xml,application/vnd.gov.sk.e-form+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gov.sk.e-form+xml
application/vnd.gov.sk.e-form+zip,application/vnd.gov.sk.e-form+zip,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gov.sk.e-form+zip
application/vnd.gov.sk.xmldatacontainer+xml,application/vnd.gov.sk.xmldatacontainer+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gov.sk.xmldatacontainer+xml
application/vnd.gpxsee.map+xml,application/vnd.gpxsee.map+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gpxsee.map+xml
application/vnd.grafeq,application/vnd.grafeq,IANA,,https://www.iana.org/assignments/media-types/application/vnd.grafeq
application/vnd.gridmp,application/vnd.gridmp,IANA,,https://www.iana.org/assignments/media-types/application/vnd.gridmp
application/vnd.groove-account,application/vnd.groove-account,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-account
application/vnd.groove-help,application/vnd.groove-help,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-help
application/vnd.groove-identity-message,application/vnd.groove-identity-message,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-identity-message
application/vnd.groove-injector,application/vnd.groove-injector,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-injector
application/vnd.groove-tool-message,application/vnd.groove-tool-message,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-tool-message
application/vnd.groove-tool-template,application/vnd.groove-tool-template,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-tool-template
application/vnd.groove-vcard,application/vnd.groove-vcard,IANA,,https://www.iana.org/assignments/media-types/application/vnd.groove-vcard
application/vnd.hal+json,application/vnd.hal+json,IANA,,https://www.iana.org/assignments/media-types/application/vnd.hal+json
application/vnd.hal+xml,application/vnd.hal+xml,IANA,,https://www.iana.org/assignments/media-types/application/vnd.hal+xml
