order,name,ontologyTermURI,parent
29260,Haemorrhoid infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017125,Haemorrhoids and gastrointestinal varices (excl oesophageal)
29261,Haemorrhoidal haemorrhage,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017126,Haemorrhoids and gastrointestinal varices (excl oesophageal)
29262,Splenic artery aneurysm,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017127,Gastrointestinal vascular malformations
29263,Gastrointestinal telangiectasia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017128,Gastrointestinal angiectasia
29264,Sex hormone binding globulin decreased,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007254,Reproductive hormone analyses
29265,Coeliac disease,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017129,Malabsorption syndromes
29266,Malabsorption,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017130,Malabsorption syndromes
29267,Steatorrhoea,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017131,Malabsorption syndromes
29268,Whipple's disease,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017132,Malabsorption syndromes
29269,Short-bowel syndrome,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017133,Malabsorption syndromes
29270,Oral soft tissue disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017134,Oral disorder
29271,Pigmentation buccal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017135,Oral pigmentation
29272,Pigmentation lip,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017136,Oral soft tissue signs and symptoms
29273,Uvulitis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017137,Oral soft tissue disorders NEC
29274,Lip disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017138,Oral soft tissue disorders NEC
29275,Blood androstenedione,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007255,Reproductive hormone analyses
29276,Chapped lips,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017139,Oral soft tissue disorders NEC
29277,Lip blister,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017140,Oral soft tissue disorders NEC
29278,Gastrointestinal mucosal necrosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017141,Gastrointestinal necrosis and gangrene (excl gangrenous hernia)
29279,Gastrointestinal necrosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017142,Gastrointestinal necrosis and gangrene (excl gangrenous hernia)
29280,Intestinal gangrene,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017143,Gastrointestinal necrosis and gangrene (excl gangrenous hernia)
29281,Small intestine gangrene,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017144,Gastrointestinal necrosis and gangrene (excl gangrenous hernia)
29282,Coeliac artery compression syndrome,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017145,Gastrointestinal vascular occlusion and infarction
29283,Intestinal angina,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017146,Gastrointestinal vascular occlusion and infarction
29284,Intestinal infarction,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017147,Gastrointestinal vascular occlusion and infarction
29285,Intestinal ischaemia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017148,Gastrointestinal vascular occlusion and infarction
29286,Dihydrotestosterone level,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007256,Reproductive hormone analyses
29287,Mesenteric artery embolism,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017149,Gastrointestinal vascular occlusion and infarction
29288,Mesenteric artery stenosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017150,Gastrointestinal vascular occlusion and infarction
29289,Mesenteric occlusion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017151,Mesenteric vascular occlusion
29290,Mesenteric vascular insufficiency,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017152,Gastrointestinal vascular occlusion and infarction
29291,Mesenteric vein thrombosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017153,Gastrointestinal vascular occlusion and infarction
29292,Gastrointestinal ischaemia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017154,Gastrointestinal vascular occlusion and infarction
29293,Truncus coeliacus thrombosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017155,Gastrointestinal vascular occlusion and infarction
29294,Mesenteric arteriosclerosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017156,Gastrointestinal vascular occlusion and infarction
29295,Mesenteric artery thrombosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017157,Gastrointestinal vascular occlusion and infarction
29296,Thrombosis mesenteric vessel,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017158,Gastrointestinal vascular occlusion and infarction
29297,Human placental lactogen decreased,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007257,Reproductive hormone analyses
29298,Haemorrhoids,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017159,Haemorrhoids and gastrointestinal varices (excl oesophageal)
29299,Varicose veins sublingual,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017160,Haemorrhoids and gastrointestinal varices (excl oesophageal)
29300,Gastric varices,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017161,Haemorrhoids and gastrointestinal varices (excl oesophageal)
29301,Varices oesophageal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017162,Oesophageal varices
29302,Stasis syndrome,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017163,Malabsorption syndromes
29303,Creatorrhoea,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017164,Malabsorption syndromes
29304,Disaccharide metabolism disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017165,Malabsorption syndromes
29305,Galactose intolerance,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017166,Malabsorption syndromes
29306,Lactase deficiency,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017167,Malabsorption syndromes
29307,Lactose intolerance,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017168,Malabsorption syndromes
29308,Biopsy thyroid gland,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007258,Thyroid histopathology procedures
29309,Sucrose intolerance,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017169,Malabsorption syndromes
29310,Oral lichen planus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017170,Oral soft tissue disorders NEC
29311,Oral submucosal fibrosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017171,Oral soft tissue disorders NEC
29312,Oral mucosal disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017172,Oral disorder
29313,Oral leukoedema,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017173,Oral soft tissue disorders NEC
29314,Cheilitis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017174,Oral soft tissue disorders NEC
29315,Lip ulceration,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017175,Stomatitis and ulceration
29316,Lip erosion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017176,Stomatitis and ulceration
29317,Palatal dysplasia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017177,Oral soft tissue disorders NEC
29318,Oral mucosa atrophy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017178,Oral soft tissue disorders NEC
29319,Biopsy thyroid gland normal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007259,Thyroid histopathology procedures
29320,Angina bullosa haemorrhagica,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017179,Oral soft tissue disorders NEC
29321,Lip oedema,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017180,Oral soft tissue swelling and oedema
29322,Cheilosis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017181,Oral soft tissue disorders NEC
29323,Cheilitis granulomatosa,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017182,Granulomatous and deep cutaneous inflammatory conditions
29324,Palatal disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017183,Oral soft tissue disorders NEC
29325,Oral mucosal hypertrophy,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017184,Oral soft tissue disorders NEC
29326,Leukoplakia oral,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017185,Oral soft tissue disorders NEC
29327,Oral toxicity,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017186,Oral soft tissue disorders NEC
29328,Enlarged uvula,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017187,Oral soft tissue disorders NEC
29329,Compulsive lip biting,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017188,Oral soft tissue disorders NEC
29330,Butanol-extractable iodine decreased,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007260,Thyroid analyses
29331,Lip swelling,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017189,Oral soft tissue swelling and oedema
29332,Mouth haemorrhage,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017190,Oral soft tissue haemorrhages
29333,Lip haemorrhage,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017191,Oral soft tissue haemorrhages
29334,Lip haematoma,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017192,Oral soft tissue haemorrhages
29335,Abscess oral,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017193,Oral soft tissue infections
29336,Hand-foot-and-mouth disease,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017194,Enteroviral infections NEC
29337,Herpangina,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017195,Oral soft tissue infections
29338,Oral candidiasis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017196,Oral soft tissue infections
29339,Necrotising ulcerative gingivostomatitis,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017197,Oral soft tissue infections
29340,Oral infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017198,Oral soft tissue infections
29341,17 ketosteroids urine normal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007261,Reproductive hormone analyses
29342,Oral fungal infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017199,Oral soft tissue infections
29343,Ludwig angina,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017200,Oral soft tissue infections
29344,Foot and mouth disease,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017201,Oral soft tissue infections
29345,Oral pain,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017202,Oral soft tissue signs and symptoms
29346,Lip pain,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017203,Oral soft tissue signs and symptoms
29347,Gingival swelling,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017204,"Gingival disorders, signs and symptoms NEC"
29348,Mouth plaque,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017205,Oropharyngeal plaque
29349,Oral mucosal discolouration,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017206,Oral soft tissue signs and symptoms
29350,Buccal mucosal roughening,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017207,Oral mucosal roughening
29351,Gingival pruritus,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017208,"Gingival disorders, signs and symptoms NEC"
29352,Androgens decreased,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007262,Reproductive hormone analyses
29353,Mouth injury,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017209,Abdominal and gastrointestinal injuries NEC
29354,Sordes,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017210,Oral soft tissue signs and symptoms
29355,Oral discomfort,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017211,Oral soft tissue signs and symptoms
29356,Lip exfoliation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017212,Oral soft tissue signs and symptoms
29357,Mouth ulceration,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017213,Stomatitis and ulceration
29358,Stomatitis necrotising,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017214,Stomatitis and ulceration
29359,Stomatitis radiation,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017215,Stomatitis and ulceration
29360,Oral mucosa erosion,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017216,Stomatitis and ulceration
29361,Peritoneal disorder,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017217,Peritoneal and retroperitoneal disorders
29362,Peritonitis sclerosing,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017218,Encapsulating peritoneal sclerosis
29363,Androgens normal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007263,Reproductive hormone analyses
29364,Retroperitoneal abscess,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017219,Peritoneal and retroperitoneal disorders
29365,Pneumoperitoneum,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017220,Peritoneal and retroperitoneal disorders
29366,Aspergillosis oral,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017221,Oral soft tissue infections
29367,Oral hairy leukoplakia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017222,Oral soft tissue infections
29368,Oral pustule,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017223,Oral soft tissue infections
29369,Oral bacterial infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017224,Oral soft tissue infections
29370,Oral viral infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017225,Oral soft tissue infections
29371,Oral helminthic infection,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017226,Oral soft tissue infections
29372,Oral herpes,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017227,Oral soft tissue infections
29373,Odynophagia,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017228,Gastrointestinal signs and symptoms NEC
29374,Blood testosterone abnormal,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000007264,Reproductive hormone analyses
29375,Oedema mouth,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017229,Angioedemas
29376,Palatal oedema,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017230,Oral soft tissue swelling and oedema
29377,Gingival oedema,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017231,"Gingival disorders, signs and symptoms NEC"
29378,Oral mucosal blistering,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017232,Oral soft tissue signs and symptoms
29379,Oral mucosal eruption,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017233,Oral soft tissue signs and symptoms
29380,Oral mucosal petechiae,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017234,Mouth haemorrhage
29381,Gingival blister,https://spor.ema.europa.eu/rmswi/#/lists/100000000006/terms/100000017235,"Gingival disorders, signs and symptoms NEC"
